cluster,total_avg_rtt,total_avg_tp,total_avg_tcp
0,18.0,99.0,14985.0
0,52.0,10032.0,84223.0
1,95.0,51390.25,6433710.0
2,194.5,300.0,8474159.125
1,127.0,47319.5,7883135.125
2,50.0,102.0,7717810.875
1,127.0,50987.25,7883135.125
0,66.0,440.0,1954075.0
2,96.0,511.0,5549591.0
0,73.0,192.0,764416.0
2,194.5,412.0,11439579.40625
0,50.0,124.0,1235507.0
1,79.0,52857.75,699286.0
1,194.5,62523.0,11439579.40625
0,110.0,431.0,141728.0
1,144.0,63351.6875,954093.0
0,50.0,107.0,7658.0
0,41.0,108.0,140835.0
2,49.0,96.0,7883135.125
0,50.0,63.0,173376.25
0,29.0,90.0,496441.0
1,92.0,18829.5,3707300.25
1,194.5,63351.6875,7438199.5
2,127.0,21353.5,7883135.125
2,26.0,95.0,7855690.875
2,100.0,179.0,8006478.5
1,50.0,40261.0,237735.0
0,50.0,67.0,20026.0
0,125.0,1899.0,6820.0
0,100.0,30.0,316710.25
0,38.0,677.0,630831.0
2,85.0,27334.5,11439579.40625
2,55.0,593.0,7716646.875
2,133.0,6229.0,9181213.875
0,77.0,9263.0,420673.0
1,162.0,51467.25,11439579.40625
0,61.0,195.0,848944.0
0,35.0,14028.0,60009.0
2,85.0,789.0,11439579.40625
1,114.0,5145.0,2143678.25
0,50.0,94.0,2104.0
2,126.0,2798.0,7883135.125
1,48.0,30581.0,97.0
2,100.0,183.0,6420709.0
1,85.0,33455.0,55755.0
0,30.0,94.0,48918.0
1,67.0,36237.5,3092397.0
1,91.0,52883.75,2658008.0
1,194.5,63351.6875,3060697.0
0,65.0,8618.0,551.0
0,50.0,54.0,2550804.0
0,50.0,101.0,25898.0
0,43.0,11759.0,28775.0
1,194.5,43438.5,9608780.375
0,50.0,53.0,22755.0
0,36.0,120.0,143999.0
2,50.0,116.0,7818886.875
1,90.0,52877.75,11439579.40625
2,38.0,102.0,7883135.125
0,126.0,45.0,123251.0
1,83.0,52528.25,7716622.875
0,40.0,89.0,1445595.0
1,177.0,40931.5,11439579.40625
0,34.0,63.0,3306.0
1,108.0,30928.0,5862498.0
0,39.0,58.0,874723.0
1,150.0,301.0,67682.0
0,106.0,80.0,54015.0
1,145.0,32526.0,1650696.0
2,68.0,125.0,7922601.125
2,29.0,91.0,4032874.25
0,34.0,116.0,397085.0
1,42.0,40726.0,91968.0
1,194.5,63351.6875,11439579.40625
2,30.0,148.0,4789216.0
0,87.0,15484.0,83536.0
0,90.0,14554.0,247619.0
1,113.0,7991.0,282136.0
2,112.0,12301.5,5519124.25
2,50.0,73.0,6598476.25
2,109.0,9361.0,7883135.125
1,72.0,47960.5,248171.0
0,37.0,262.0,259714.0
1,38.0,41914.0,289855.0
0,40.0,114.0,179958.0
1,194.5,63351.6875,11439579.40625
2,15.0,102.0,4365334.25
0,30.0,64.0,1431449.0
2,108.0,3844.0,2956248.0
2,29.0,100.0,7749756.875
0,39.0,100.0,454513.0
0,55.0,130.0,398532.0
0,40.0,3675.0,107232.0
1,108.0,24227.0,138880.0
1,50.0,40291.0,99793.0
1,194.5,63351.6875,11439579.40625
0,30.0,91.0,75582.0
1,194.5,29488.0,1355699.25
0,50.0,105.0,67371.0
1,194.5,63351.6875,11439579.40625
0,39.0,102.0,348748.0
0,64.0,233.0,221703.0
2,40.0,75.0,4879758.25
1,106.0,19963.0,97376.0
0,93.0,150.0,41666.0
1,48.0,35333.0,65335.0
0,33.0,99.0,524465.0
1,47.0,50881.25,587537.0
2,113.0,84.0,3941605.0
0,100.0,121.0,66780.0
0,69.0,11676.5,107844.0
0,46.0,278.0,195192.0
2,50.0,110.0,7880978.875
1,56.0,47194.5,3338277.0
0,26.0,76.0,167038.0
2,50.0,63.0,6211296.0
0,85.0,180.0,518456.0
2,67.0,57.0,7883135.125
0,53.0,87.0,15907.0
1,64.0,52878.75,614382.0
0,77.0,9541.0,13133.0
1,69.0,51732.25,3752692.25
2,78.0,33644.5,7909989.125
2,46.0,4097.0,6080361.0
0,45.0,6193.0,17239.0
0,51.0,3828.0,250851.0
1,80.0,44864.0,79074.0
0,50.0,75.0,2648.0
0,50.0,126.0,240378.0
1,57.0,52768.75,6156591.0
0,80.0,437.0,972340.0
0,61.0,8218.0,5409.0
0,53.0,63.0,259246.0
1,99.0,43646.5,6108637.0
0,50.0,15.0,18929.0
0,50.0,64.0,1500.0
0,76.0,644.0,1094660.0
0,50.0,1886.0,8101.0
0,17.0,87.0,240766.0
1,67.0,35870.5,1617567.0
2,42.0,96.0,7883135.125
1,64.0,51669.25,1775825.0
2,83.0,201.0,5275785.25
0,38.0,93.0,23516.0
0,58.0,761.0,106354.0
2,107.0,1366.0,2925227.0
0,30.0,99.0,530620.0
0,105.0,1042.0,55386.0
1,96.0,52868.75,900470.0
1,33.0,32712.0,30929.0
0,105.0,2675.0,177875.0
0,54.0,21.0,9046.0
0,49.0,96.0,940153.25
2,114.0,9388.0,6333526.0
1,95.0,32425.0,2571912.0
2,57.0,25905.0,5411291.0
1,194.5,63351.6875,11439579.40625
0,72.0,93.0,1615642.0
1,126.0,52768.75,2665128.25
0,30.0,116.0,9154.0
0,68.0,94.0,1300853.0
0,43.0,21523.0,175170.0
2,50.0,63.0,7883135.125
0,68.0,81.0,1599899.0
2,38.0,104.0,5767262.25
2,127.0,4694.0,7883135.125
1,127.0,52768.75,3871503.25
2,50.0,15.0,7749756.875
2,92.0,12657.0,7742512.875
1,76.0,52886.75,7949816.125
2,106.0,3194.5,2522440.0
1,163.0,148.0,322484.25
2,52.0,1039.0,7883135.125
1,193.0,63351.6875,8551522.0
1,80.0,26146.0,20565.0
1,76.0,33419.0,2977529.0
0,73.0,1412.0,22818.0
0,50.0,103.0,578691.0
0,29.0,88.0,1646534.0
0,50.0,110.0,37005.0
0,38.0,2402.0,68957.0
1,64.0,48976.5,888938.0
0,25.0,100.0,982092.0
1,82.0,51923.25,1400159.0
1,143.0,14121.0,273432.25
0,50.0,100.0,140591.0
2,32.0,58.0,7818886.875
1,136.0,12892.0,935938.0
0,56.0,88.0,1920490.0
0,31.0,103.0,1468.0
1,90.0,63351.6875,919442.0
1,52.0,48037.0,175053.0
2,50.0,97.0,5995462.0
0,39.0,45.0,4964.0
0,50.0,97.0,22105.0
0,40.0,7241.0,97876.0
0,53.0,145.0,4708.0
1,127.0,49514.0,1375373.0
1,194.5,52750.5,11439579.40625
1,194.5,63351.6875,7976243.0
1,124.0,23745.5,1331904.0
2,40.0,89.0,7883135.125
0,78.0,6912.0,20313.0
0,105.0,779.0,61239.0
1,114.0,50477.0,1622504.0
1,107.0,22188.5,3287474.25
0,44.0,91.0,1597817.0
0,85.0,185.0,539897.0
1,68.0,52768.75,7883135.125
0,14.0,93.0,32518.0
1,132.0,52909.75,1578495.0
1,194.5,46868.0,11439579.40625
1,88.0,18290.0,6008.0
0,85.0,11909.0,264652.0
1,118.0,12401.0,15475.0
2,48.0,1173.0,3702940.0
2,127.0,16816.0,7859974.875
1,63.0,52867.75,1356642.5
0,45.0,23644.5,100809.0
1,194.5,63351.6875,11439579.40625
2,112.0,21732.0,7778624.875
0,52.0,23420.0,169691.25
0,114.0,387.0,462197.0
0,31.0,36.0,174635.0
0,31.0,77.0,77817.0
0,61.0,130.0,254586.0
0,36.0,101.0,81544.0
1,161.0,63351.6875,11439579.40625
1,80.0,25675.0,2501112.25
0,50.0,15.0,269400.0
1,157.0,232.0,196236.0
1,108.0,9507.0,112953.0
2,177.0,8391.0,11439579.40625
0,50.0,97.0,114921.0
0,50.0,81.0,261612.25
2,18.0,89.0,7736307.875
0,45.0,89.0,10328.0
0,50.0,134.0,19951.0
1,164.0,5307.0,11146.0
0,110.0,5300.0,286095.0
0,85.0,68.0,2352487.25
1,66.0,52768.75,1006620.0
0,28.0,183.0,4788.0
0,80.0,118.0,69612.0
0,50.0,56.0,109940.0
2,39.0,104.0,7719306.875
1,70.0,52063.25,3441568.0
1,194.5,60686.0,10791411.875
0,50.0,123.0,37129.0
0,17.0,99.0,13763.0
0,79.0,11211.5,5917.0
0,26.0,98.0,98036.0
0,80.0,13049.0,599495.0
0,19.0,114.0,227187.25
2,50.0,97.0,5245616.0
2,50.0,98.0,7883135.125
0,88.0,44.0,22641.0
1,71.0,52867.75,4697804.0
0,31.0,96.0,26178.0
2,21.0,106.0,5388492.0
1,182.0,11694.0,458796.0
0,81.0,226.0,1346080.25
0,37.0,27384.0,286313.0
1,68.0,52768.75,1698598.0
2,100.0,180.0,7801186.875
2,144.0,6624.0,8753424.875
2,33.0,114.0,7766652.875
1,182.0,52799.75,11439579.40625
2,24.0,63.0,7883135.125
1,53.0,41975.5,583571.0
2,27.0,101.0,7883135.125
0,52.0,35.0,1461544.0
0,83.0,3084.0,107406.0
0,50.0,138.0,5355.0
0,30.0,110.0,190889.0
0,40.0,4170.0,20194.0
1,70.0,23266.0,2220893.0
2,52.0,95.0,6437030.0
1,194.5,37350.0,11439579.40625
0,50.0,92.0,209048.25
0,38.0,88.0,2514.0
1,194.5,63351.6875,8784850.875
0,72.0,89.0,13156.0
0,54.0,5229.5,42902.0
0,112.0,1809.0,33538.0
0,50.0,104.0,674063.0
0,22.0,64.0,268112.0
1,194.5,54900.0,10073679.875
1,82.0,37922.5,1319792.0
0,50.0,112.0,680325.0
1,111.0,5087.0,2072591.0
0,111.0,370.0,8412.0
1,107.0,52768.75,7226542.25
1,72.0,52768.75,3984188.0
1,68.0,52768.75,7759085.875
0,37.0,840.0,28258.0
1,29.0,39368.0,170466.25
1,118.0,63351.6875,9092446.875
0,121.0,110.0,21789.0
0,52.0,110.0,1207631.0
1,166.0,63283.5,974842.0
0,109.0,2853.0,265163.0
1,135.0,63351.6875,968064.0
1,194.5,63351.6875,11439579.40625
1,194.5,6655.0,8127108.125
0,50.0,75.0,35701.0
0,44.0,69.0,24533.0
0,117.0,181.0,197009.0
0,51.0,105.0,107360.0
1,106.0,38179.0,7806937.875
2,68.0,35911.5,7795605.875
1,135.0,323.0,50196.0
0,29.0,87.0,80885.0
2,127.0,607.0,7717550.875
0,59.0,22921.0,289298.0
0,57.0,104.0,2477335.0
1,94.0,34366.0,838473.25
1,158.0,61146.0,8338322.875
0,43.0,9297.0,1571632.0
0,70.0,59.0,1241191.0
1,115.0,63351.6875,11439579.40625
0,50.0,113.0,25724.0
1,106.0,52862.75,341126.0
1,93.0,52768.75,7883135.125
2,83.0,30317.5,7728735.875
0,50.0,15.0,4152.0
2,100.0,182.0,7081951.0
1,86.0,52768.75,2608545.0
1,194.5,534.0,2437501.0
0,21.0,96.0,3704037.25
1,194.5,6443.0,694679.0
0,31.0,86.0,46572.0
0,64.0,1830.0,5089.0
2,94.0,623.0,11439579.40625
1,66.0,41456.0,296773.0
0,50.0,15.0,238114.0
1,68.0,63351.6875,631034.0
2,33.0,94.0,7874863.875
0,99.0,1829.0,1255536.0
0,61.0,22284.0,596512.25
2,51.0,95.0,3306010.25
1,194.5,63351.6875,2256038.0
0,79.0,209.0,906957.0
1,89.0,44549.0,2887144.25
1,75.0,52884.75,794876.0
1,105.0,52289.5,7812808.875
0,49.0,64.0,8027.0
0,50.0,99.0,50520.0
1,118.0,48234.5,147995.0
2,25.0,83.0,5107399.0
2,59.0,70.0,7715206.875
2,50.0,67.0,7883135.125
2,50.0,97.0,7176381.0
2,117.0,12150.0,4889987.0
2,40.0,111.0,7810775.875
1,33.0,50924.25,2315790.0
0,50.0,67.0,796075.0
0,39.0,103.0,5166.0
0,50.0,102.0,17919.0
2,194.5,400.0,11439579.40625
0,39.0,97.0,3990.0
2,59.0,165.0,8125304.875
1,71.0,22001.5,2140235.0
0,117.0,4677.0,241080.0
1,157.0,52963.75,8831488.0
0,100.0,208.0,201774.0
0,50.0,99.0,70819.0
0,50.0,123.0,3750.0
0,50.0,110.0,2499367.25
0,15.0,96.0,855036.25
0,50.0,53.0,479069.0
0,46.0,2523.0,2737.0
0,61.0,3066.0,25172.0
0,72.0,63.0,107547.0
1,101.0,63351.6875,1546890.0
1,131.0,61433.25,2744690.0
1,73.0,52487.25,116214.0
0,58.0,94.0,146937.0
0,70.0,9487.0,2695.0
0,44.0,106.0,120596.0
0,11.0,110.0,315109.25
0,46.0,101.0,3288428.0
0,50.0,55.0,4337.0
0,45.0,101.0,74509.0
0,105.0,4182.0,85035.0
2,127.0,8079.5,11439579.40625
0,40.0,77.0,4082.0
1,67.0,51784.25,2795144.0
1,54.0,52317.25,616879.0
0,61.0,134.0,251923.0
2,69.0,87.0,7883135.125
0,61.0,68.0,262025.0
1,41.0,35870.0,48381.0
2,50.0,99.0,7883135.125
1,90.0,45220.5,6216206.0
1,90.0,45475.5,3701848.0
0,39.0,28954.0,127877.0
0,48.0,97.0,241416.25
2,109.0,60.0,7883135.125
2,72.0,137.0,11439579.40625
2,100.0,192.0,11439579.40625
1,115.0,23998.0,58700.0
0,48.0,98.0,15888.0
0,40.0,123.0,1492.0
2,30.0,247.0,4787967.0
0,49.0,19832.5,1260729.0
1,133.0,40042.5,8293969.125
0,38.0,111.0,220267.0
2,102.0,269.0,8480859.125
1,98.0,40055.0,1295988.0
1,194.5,59049.0,11439579.40625
0,109.0,203.0,953999.0
2,22.0,111.0,7883135.125
2,87.0,188.0,8495026.875
1,194.5,53020.75,8889306.375
1,79.0,34131.0,581705.0
0,50.0,131.0,690199.0
2,114.0,4218.0,6019460.0
1,63.0,41436.5,2161656.0
2,50.0,108.0,7883135.125
1,124.0,49192.5,7772494.875
2,106.0,1030.0,3935400.0
0,85.0,9779.0,14895.0
0,59.0,112.0,908355.0
0,32.0,18664.0,2660.0
2,109.0,18997.0,7883135.125
2,50.0,74.0,7849885.875
1,97.0,45817.0,7716029.875
1,67.0,63351.6875,38074.0
0,105.0,127.0,22998.0
0,54.0,1761.0,200085.0
0,75.0,1843.0,8455.0
1,134.0,52845.75,1020781.0
2,84.0,26534.5,8230885.625
1,118.0,17362.0,2897476.25
0,118.0,107.0,18696.0
2,47.0,117.0,4560946.0
0,74.0,1728.0,54006.0
1,194.5,55414.5,9110487.125
0,50.0,56.0,83709.0
0,28.0,125.0,690199.0
1,121.0,34546.5,839271.0
1,57.0,28259.0,101673.0
2,118.0,19517.5,7883135.125
1,150.0,63351.6875,1963817.5
1,103.0,52768.75,7883135.125
1,194.5,63351.6875,11439579.40625
2,50.0,87.0,7631491.0
2,50.0,99.0,7818886.875
0,37.0,71.0,104866.0
1,87.0,43055.0,1276961.0
1,69.0,50924.25,1743646.0
1,168.0,63351.6875,10754502.0
1,54.0,52753.25,7814244.875
1,126.0,41211.0,6570123.25
0,28.0,701.0,337774.25
2,30.0,90.0,7743246.875
0,62.0,8616.0,130157.0
1,156.0,52860.75,7984798.875
1,72.0,51083.25,2813568.0
1,192.0,63351.6875,6575205.0
0,48.0,17761.0,1255059.0
0,28.0,66.0,8208.0
1,115.0,12448.5,1873762.0
0,24.0,108.0,3103171.25
0,50.0,76.0,23376.0
1,49.0,27300.0,660477.0
0,38.0,105.0,75174.0
1,194.5,63351.6875,1250485.0
0,108.0,4313.0,269222.0
0,53.0,34.0,354868.25
0,50.0,104.0,798.0
0,50.0,15.0,1118502.0
2,156.0,8434.0,8459009.875
1,109.0,37482.0,2989832.0
2,80.0,157.0,7836412.875
2,86.0,99.0,3765286.25
0,34.0,639.0,176.0
1,127.0,51011.25,2094438.0
2,44.0,99.0,5689231.0
0,50.0,80.0,1465449.25
0,50.0,123.0,506555.0
0,50.0,15.0,18679.0
2,123.0,22436.0,7883135.125
1,56.0,26367.0,8586.0
0,28.0,127.0,1027098.0
1,127.0,21458.5,574098.0
0,100.0,291.0,1186336.0
0,61.0,206.0,1322175.0
0,48.0,283.0,3841.0
1,90.0,48670.0,897385.0
1,104.0,36050.0,13076.0
2,146.0,15271.5,10019618.0
0,39.0,119.0,67309.0
0,50.0,128.0,10978.0
1,65.0,28290.0,2737359.0
0,38.0,96.0,96770.0
0,39.0,113.0,296606.0
1,58.0,52768.75,86309.0
0,50.0,85.0,5533.0
1,194.5,59480.0,10211955.375
0,30.0,106.0,174800.25
2,123.0,929.0,5467753.0
1,62.0,31050.5,3171393.0
1,30.0,50706.25,7883135.125
0,32.0,153.0,10552.0
1,194.5,63351.6875,9948421.0
0,29.0,110.0,6650.0
0,30.0,114.0,175684.0
1,118.0,51598.25,4412838.0
1,72.0,52864.75,2152570.0
2,67.0,35839.0,7883135.125
1,77.0,45889.0,7724232.875
0,109.0,106.0,1111984.0
0,64.0,210.0,1271632.0
2,49.0,76.0,7883135.125
1,45.0,52768.75,5365880.25
1,30.0,43119.0,178653.25
1,123.0,31224.0,7161047.0
0,65.0,667.0,344136.5
0,48.0,23106.0,151259.0
2,60.0,98.0,6238050.0
1,138.0,63351.6875,1988953.0
0,107.0,457.0,184904.0
0,23.0,67.0,417272.0
1,165.0,75.0,2362220.0
0,44.0,6117.0,3197.0
2,36.0,16352.0,3742945.0
0,28.0,101.0,27573.0
2,53.0,7046.5,11439579.40625
1,108.0,36700.0,209966.0
1,194.5,63351.6875,10352913.125
1,87.0,19503.0,1849409.25
0,38.0,84.0,354430.0
1,60.0,52768.75,1070773.0
2,60.0,226.0,8332179.875
1,157.0,19548.0,367372.0
1,105.0,14367.0,33638.0
0,50.0,60.0,314863.0
2,50.0,115.0,7728646.875
1,194.5,63351.6875,11439579.40625
1,194.5,11775.5,9003805.875
0,45.0,44.0,4355.0
2,127.0,12518.0,7730137.875
0,83.0,90.0,177180.25
0,19.0,71.0,344592.0
2,116.0,5349.0,3936944.0
0,33.0,111.0,182580.0
0,60.0,88.0,1937512.0
1,127.0,38318.5,7883135.125
0,54.0,82.0,154176.0
1,87.0,50859.5,147860.0
0,38.0,99.0,55774.0
1,67.0,42941.0,1552076.0
2,41.0,28.0,7850795.875
1,82.0,21284.5,3056256.0
1,194.5,63351.6875,7795275.0
1,94.0,17980.0,1454537.0
0,50.0,56.0,261196.0
0,62.0,13406.0,26068.0
0,58.0,3044.5,14530.0
1,160.0,21458.0,581550.0
0,21.0,88.0,76718.0
2,29.0,112.0,4703920.0
0,64.0,63.0,27806.0
1,151.0,6706.0,3660684.0
1,113.0,47488.0,972387.0
1,80.0,37539.5,2343970.0
0,127.0,126.0,41266.0
0,78.0,100.0,1099223.0
0,50.0,136.0,8284.0
0,41.0,936.0,509233.0
0,78.0,629.0,234620.0
1,80.0,52872.75,11439579.40625
0,87.0,6459.0,112171.0
1,188.0,126.0,1138328.0
0,67.0,10810.0,4478.0
1,124.0,52768.75,7883135.125
2,30.0,63.0,7883135.125
2,73.0,28541.0,7480104.0
1,176.0,63351.6875,2672579.25
0,119.0,306.0,52169.0
2,50.0,63.0,7883135.125
1,111.0,25927.0,2861818.0
2,45.0,2155.0,5953617.0
1,127.0,8786.0,7057.0
1,194.5,63351.6875,618761.0
2,29.0,116.0,3814981.0
0,113.0,129.0,13320.0
1,194.5,63351.6875,11439579.40625
0,29.0,111.0,17864.0
0,22.0,117.0,12082.0
1,63.0,52874.75,963762.0
0,39.0,91.0,770720.0
2,50.0,78.0,4622029.25
0,67.0,22.0,765432.0
1,194.5,63351.6875,10371277.875
0,29.0,67.0,170198.25
2,70.0,105.0,3141581.25
1,150.0,41999.5,2766222.0
1,150.0,52970.75,7139638.0
2,52.0,63.0,3814981.0
0,37.0,90.0,17190.0
0,50.0,96.0,3270963.0
0,39.0,106.0,2462371.0
1,110.0,20680.0,1142529.0
0,49.0,92.0,454826.0
1,65.0,32920.0,1142499.0
1,194.5,1343.0,49578.0
0,27.0,85.0,3750.0
1,96.0,30590.5,7795063.875
0,79.0,14623.0,526911.0
0,50.0,109.0,55356.0
0,65.0,6210.0,308621.0
1,58.0,39426.0,5788.0
0,50.0,75.0,42347.0
1,145.0,164.0,384088.0
0,34.0,111.0,18059.0
1,151.0,21618.0,143053.0
0,37.0,112.0,3323376.0
2,43.0,651.0,7810973.875
1,150.0,49686.0,2037446.0
0,50.0,103.0,1064934.0
0,39.0,100.0,146131.0
1,73.0,38121.5,192927.25
0,26.0,111.0,2660.0
0,51.0,176.0,1961548.0
0,50.0,95.0,2475927.0
1,127.0,6685.0,772381.0
1,76.0,52865.75,11439579.40625
1,150.0,52868.75,3122254.25
2,61.0,37296.0,7757346.875
2,28.0,126.0,6934001.0
0,30.0,102.0,96019.0
1,113.0,11248.0,668534.0
2,129.0,1451.0,11439579.40625
1,58.0,52768.75,30311.0
1,72.0,35443.0,3698327.0
1,84.0,49173.5,779838.0
2,70.0,22536.5,5366844.0
0,60.0,2170.0,30741.0
0,50.0,109.0,129769.0
0,107.0,1371.0,63004.0
1,127.0,38567.5,1951356.0
2,55.0,33106.0,7715442.875
0,105.0,618.0,530625.0
0,108.0,3604.0,69099.0
0,19.0,87.0,13963.0
0,48.0,18154.0,5534.0
0,30.0,118.0,518271.0
0,107.0,4365.0,456525.0
1,114.0,22228.0,435496.0
0,86.0,34.0,4180.0
1,194.5,63351.6875,11439579.40625
1,64.0,24495.0,635342.0
1,90.0,24529.0,1602144.0
1,81.0,52863.75,197074.0
0,41.0,111.0,167705.0
0,38.0,23957.0,7457.0
0,48.0,52.0,40980.0
0,80.0,119.0,339032.0
0,52.0,19600.0,105311.0
0,30.0,3335.0,136003.0
2,40.0,63.0,3861455.0
0,64.0,85.0,2100325.0
1,81.0,52768.75,587640.0
0,94.0,11397.0,346276.5
2,50.0,55.0,3704037.25
1,33.0,52768.75,5940014.0
2,150.0,329.0,11439579.40625
2,50.0,145.0,4591349.0
0,26.0,154.0,147456.0
0,40.0,91.0,3187986.0
0,111.0,128.0,162323.0
0,36.0,88.0,3096335.0
0,99.0,615.0,7908.0
0,25.0,97.0,10847.0
0,107.0,89.0,575965.0
0,31.0,9757.0,10808.0
2,25.0,98.0,7883135.125
0,87.0,187.0,2394240.0
1,29.0,34352.0,5200483.0
1,46.0,48255.5,156054.0
2,74.0,523.0,7883135.125
0,49.0,108.0,1829448.0
0,58.0,50.0,4086.0
2,27.0,81.0,7772419.875
0,59.0,60.0,6366.0
0,36.0,42.0,10200.0
1,144.0,195.0,35784.0
0,106.0,387.0,165514.0
0,28.0,88.0,77784.0
0,93.0,61.0,1386622.0
0,100.0,218.0,6260.0
0,26.0,112.0,1142763.0
0,60.0,177.0,287955.25
1,127.0,52768.75,7883135.125
1,69.0,50778.25,3948.0
2,122.0,10278.0,5250083.0
0,84.0,37.0,43804.0
2,43.0,95.0,6722196.0
2,37.0,93.0,5381546.0
1,127.0,52768.75,6003720.25
1,46.0,51382.25,24381.0
0,30.0,63.0,189226.25
1,74.0,31625.0,172069.0
0,14.0,97.0,38308.0
0,50.0,86.0,428189.0
1,127.0,20425.0,378501.0
2,75.0,7060.5,10778736.875
1,50.0,38526.0,1472487.0
1,47.0,41474.0,72120.0
2,48.0,164.0,4652846.0
1,194.5,63351.6875,182037.0
0,50.0,55.0,66056.0
0,58.0,200.0,1572248.25
2,29.0,68.0,7715280.875
2,50.0,98.0,7195428.25
1,54.0,52768.75,1040638.0
0,87.0,2118.0,3884.0
1,89.0,52768.75,787027.0
1,126.0,20537.5,4547436.0
1,41.0,45637.0,23758.0
0,46.0,96.0,203886.0
2,125.0,320.0,7716034.875
0,29.0,103.0,142043.0
0,69.0,17819.0,196712.0
0,72.0,944.0,20057.0
0,50.0,15.0,19307.0
0,42.0,12664.0,487.0
1,46.0,30052.0,677272.0
0,59.0,43.0,2320034.0
1,167.0,63351.6875,8186848.125
1,97.0,45012.5,10455148.875
1,137.0,7627.0,121488.0
1,84.0,50949.25,7758483.875
0,42.0,11448.0,15245.0
2,78.0,185.0,7820899.875
0,51.0,89.0,2272005.0
1,94.0,52062.25,729031.0
1,84.0,25001.0,1628511.0
0,29.0,86.0,90791.0
2,41.0,84.0,7715280.875
1,52.0,33168.0,11083.0
0,46.0,1333.0,5060.0
2,50.0,92.0,7883135.125
2,48.0,67.0,6262724.0
0,50.0,126.0,51896.0
0,100.0,181.0,969189.0
0,106.0,424.0,139334.0
0,112.0,334.0,64768.0
1,194.5,50091.5,4146359.0
0,20.0,113.0,200183.0
0,62.0,3116.5,170316.0
0,50.0,156.0,182580.0
0,38.0,142.0,605425.0
1,114.0,37623.0,54645.0
0,20.0,148.0,15457.0
1,58.0,51084.25,61480.0
1,194.5,45123.0,3907700.0
0,50.0,101.0,297278.0
1,194.5,63351.6875,11439579.40625
0,50.0,116.0,6816.0
1,106.0,16075.0,2033.0
2,92.0,17387.0,7777890.875
0,49.0,481.0,67185.0
1,194.5,9594.5,551644.0
1,64.0,48404.5,917200.0
0,48.0,91.0,2447.0
0,37.0,101.0,12351.0
1,151.0,52928.75,4635275.0
1,107.0,40277.0,1002302.0
0,27.0,97.0,2116.0
0,40.0,6669.5,186345.0
1,50.0,50603.0,141480.0
0,119.0,1320.0,453414.0
0,22.0,1442.0,169276.25
1,109.0,12465.0,169092.0
1,109.0,15848.0,216743.25
0,49.0,90.0,896584.0
0,50.0,127.0,710700.0
0,30.0,69.0,498241.25
1,145.0,13689.0,77956.0
2,51.0,95.0,6491000.25
0,30.0,105.0,177415.25
0,64.0,96.0,904910.0
1,177.0,40349.0,4865044.0
2,97.0,214.0,11439579.40625
0,31.0,460.0,169642.25
1,168.0,209.0,1111336.0
0,61.0,253.0,2999645.0
1,56.0,52768.75,7883135.125
0,50.0,95.0,3265417.0
0,104.0,420.0,396654.0
2,42.0,77.0,7883135.125
2,50.0,73.0,7883135.125
2,137.0,154.0,11439579.40625
2,42.0,252.0,9386569.125
0,79.0,152.0,231773.0
1,35.0,37389.0,70778.0
0,56.0,6278.0,24682.0
1,194.5,22262.0,5074339.0
1,104.0,35392.5,473444.0
0,64.0,8427.0,1245777.0
0,50.0,103.0,125766.0
1,106.0,9948.0,582836.0
2,23.0,69.0,7883135.125
0,69.0,7992.0,337464.0
0,36.0,112.0,356969.0
2,63.0,6522.0,7883135.125
0,62.0,505.0,1386622.0
2,184.0,276.0,8005160.875
1,94.0,34852.0,7680092.0
0,107.0,2290.0,146110.0
0,50.0,77.0,422977.0
0,50.0,15.0,5488.0
2,117.0,8.0,7727209.875
1,70.0,17595.5,2318196.0
1,108.0,10232.0,2292568.0
1,100.0,27855.5,1919244.0
0,118.0,179.0,936342.0
0,63.0,48.0,582224.0
2,120.0,286.0,5963399.25
0,50.0,116.0,429533.0
0,29.0,63.0,37578.0
2,194.5,390.0,10340130.125
0,30.0,92.0,12776.0
1,108.0,49546.0,1299789.0
1,76.0,45072.5,2504188.0
0,60.0,220.0,119854.0
1,194.5,63351.6875,11439579.40625
0,28.0,372.0,11079.0
1,53.0,51015.25,21114.0
0,49.0,110.0,12879.0
0,61.0,771.0,1213474.0
2,25.0,91.0,7858956.875
2,55.0,97.0,3965394.25
1,65.0,52768.75,7788176.875
2,60.0,63.0,3934697.0
1,127.0,29778.5,7799211.875
0,18.0,69.0,4466.0
2,124.0,182.0,5883386.25
1,194.5,62502.0,2162244.25
0,105.0,77.0,239584.0
0,50.0,66.0,488909.0
0,124.0,2465.0,18620.0
0,106.0,94.0,4882.0
0,109.0,174.0,287445.0
0,70.0,18545.5,872302.0
0,31.0,70.0,34360.0
2,21.0,93.0,6805127.0
2,50.0,67.0,6505644.0
1,78.0,33003.5,3477936.0
0,50.0,78.0,278367.0
0,50.0,663.0,139925.0
0,50.0,111.0,20841.0
0,70.0,99.0,645523.0
1,194.5,58715.0,8112432.125
0,115.0,1124.0,26442.0
1,145.0,33315.0,2758166.0
0,19.0,90.0,268112.0
1,183.0,3140.0,4424603.0
2,50.0,122.0,7737312.875
0,79.0,1054.0,87544.0
0,109.0,401.0,1521257.0
2,29.0,96.0,7782835.875
0,100.0,244.0,311061.25
0,65.0,9450.0,7860.0
0,79.0,68.0,78269.0
0,29.0,81.0,52991.0
